[INFO] [launch]: All log files can be found below /root/.ros/log/2023-12-06-13-11-52-665946-d02591beb3aa-35406
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [planning_project-1]: process started with pid [35408]
[planning_project-1] [INFO] [1701886312.775709406] [planning_project]: waypoints loaded
[planning_project-1] [INFO] [1701886312.779998905] [RRT]: Created new RRT Object.
[planning_project-1] 
[planning_project-1] [INFO] [1701886312.820242793] [planning_project]: Could not transform ego_racecar/base_link to map: "ego_racecar/base_link" passed to lookupTransform argument target_frame does not exist. 
[planning_project-1] [INFO] [1701886312.824989191] [planning_project]: Could not transform ego_racecar/base_link to map: "ego_racecar/base_link" passed to lookupTransform argument target_frame does not exist. 
[planning_project-1] [INFO] [1701886312.828310790] [planning_project]: Could not transform ego_racecar/base_link to map: "map" passed to lookupTransform argument source_frame does not exist. 
[planning_project-1] [INFO] [1701886313.411034012] [planning_project]: , 11.716703, 3.312631, 0.029928, 8.000000, -0.033430, 2.094400
[planning_project-1] [INFO] [1701886313.415051310] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.040439, 2.094400
[planning_project-1] [INFO] [1701886313.419378309] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.047096, 2.094400
[planning_project-1] [INFO] [1701886313.423261008] [planning_project]: , 11.716703, 3.312631, 0.107804, 8.000000, -0.036603, 2.094400
[planning_project-1] [INFO] [1701886313.426923307] [planning_project]: , 11.716703, 3.312631, 0.124805, 8.000000, -0.033263, 2.094400
[planning_project-1] [INFO] [1701886313.431227105] [planning_project]: , 11.716703, 3.312631, 0.097970, 8.000000, -0.031086, 2.094400
[planning_project-1] [INFO] [1701886313.434777504] [planning_project]: , 11.716703, 3.312631, 0.139007, 8.000000, -0.032481, 2.094400
[planning_project-1] [INFO] [1701886313.440804903] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.031298, 2.094400
[planning_project-1] [INFO] [1701886313.442183702] [planning_project]: , 11.716703, 3.312631, 0.157481, 8.000000, -0.030791, 2.094400
[planning_project-1] [INFO] [1701886313.446872801] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.027160, 2.094400
[planning_project-1] [INFO] [1701886313.451840699] [planning_project]: , 11.716703, 3.312631, 0.090077, 8.000000, -0.027468, 2.094400
[planning_project-1] [INFO] [1701886313.456650998] [planning_project]: , 11.716703, 3.312631, 0.025699, 8.000000, -0.024239, 2.094400
[planning_project-1] [INFO] [1701886313.460118297] [planning_project]: , 11.716703, 3.312631, 0.074811, 8.000000, -0.025095, 2.094400
[planning_project-1] [INFO] [1701886313.464196195] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.020021, 2.094400
[planning_project-1] [INFO] [1701886313.464650095] [planning_project]: , 11.716703, 3.312631, 0.059669, 8.000000, -0.023189, 2.094400
[planning_project-1] [INFO] [1701886313.472274593] [planning_project]: , 11.716703, 3.312631, 0.119825, 8.000000, -0.024879, 2.094400
[planning_project-1] [INFO] [1701886313.475514792] [planning_project]: , 11.716703, 3.312631, 0.132179, 8.000000, -0.023790, 2.094400
[planning_project-1] [INFO] [1701886313.479735091] [planning_project]: , 11.716703, 3.312631, 0.029710, 8.000000, -0.026042, 2.094400
[planning_project-1] [INFO] [1701886313.483450789] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.033282, 2.094400
[planning_project-1] [INFO] [1701886313.488967488] [planning_project]: , 11.716703, 3.312631, 0.102372, 8.000000, -0.029128, 2.094400
[planning_project-1] [INFO] [1701886313.493770686] [planning_project]: , 11.716703, 3.312631, 0.038299, 8.000000, -0.025275, 2.094400
